,ItemID,CommentingUser,CommentingUserScore,CommentText,CommentTime,CommentType
100,364493846251,b***b,1068,Thank  you very much.,2024-01-01T07:00:00.000Z,Positive
101,364493846251,.***.,26,"Great seller, quick response!",2024-01-01T07:00:00.000Z,Positive
102,364493846251,t***m,233,Product as described. Excellent condition and works great. Seller communities quickly and professionally. ,2023-12-11T07:00:00.000Z,Positive
103,364493846251,a***n,3633,Tks,2023-11-27T07:00:00.000Z,Positive
104,364439573956,a***l,10,"Some nicks and scratches as expected, though power button isn't solid in which flicking to turn on is not as smooth and flushed all the way toward the top. The power of airflow is weaker than I expected, which meant that the refurbished item isn't exactly 100% repaired to its fullest capability considering how long it takes to even dry my long fluffy hairs. Not quite at all impressed after few days of use.",2024-11-04T07:00:00.000Z,Neutral
105,364439573956,0***a,14,Wow! It works great. I have been telling everyone about refurbished items. I love that you guys are fixing these high end items. THANK YOU so much!!!!! And they offer a warranty! ,2024-11-04T07:00:00.000Z,Positive
106,364439573956,b***y,250,It was quick shipping. Thank you.,2024-11-04T07:00:00.000Z,Positive
107,364439573956,e***k,3,"This seller is 100% legit.â Knowing eBay there could be a possibility of getting a fake product or item, in this case Dysonâs are more valuable to have fakes, I was skeptical at first until I looked at the reviews and feedback. Ended up buying it, came in super fast with minor scratches on the front end, very little. everything else was in good to perfect condition its a real Dyson and for what itâs worth I think itâs a good deal. Trustable seller. ",2024-10-21T07:00:00.000Z,Positive
108,364439573956,7***a,442,"Delivered on time, as described.  Item was in great condition and the transaction was very smooth. Thanks!",2024-07-08T07:00:00.000Z,Positive
109,364439573956,c***0,103,Asked for refund. Power button loose. Seller acted promptly. ,2024-06-10T07:00:00.000Z,Positive
110,364439573956,a***9,584,Exactly as described!,2024-06-03T07:00:00.000Z,Positive
111,364439573956,e***a,362,"Awesome seller, no issues and prompt shipping. Thank you!",2024-04-01T07:00:00.000Z,Positive
112,364439573956,t***3,134,"Just as described, I love it!",2024-03-18T07:00:00.000Z,Positive
113,364439573956,d***d,268,"I think it's important to tell buyers that this hair dryer uses about 50 watts plugged in, powered off.",2024-02-12T07:00:00.000Z,Positive
114,364439573956,t***o,669,Great seller. Very communicative and shipped quickly and item arrived exactly as expected.,2024-01-29T07:00:00.000Z,Positive
115,364439573956,l***u,18,"The good: dryer works

The bad: there were no photos of the plug on the listing, so it was not clear the dryer has the Canadian plug. I almost exchanged it for a US plug, but I canât afford the price difference :( At least it works.",2024-01-08T07:00:00.000Z,Neutral
116,1111111111,s***a,215,Fast shipping great seller ,2024-11-04T07:00:00.000Z,Positive
117,1111111111,t***t,14,"The item I purchased was for a gift so I didn't use it but it was shipped quickly, well packaged and the recipient was very happy. ",2024-10-14T07:00:00.000Z,Positive
118,1111111111,3***a,149,Love it. ,2024-09-23T07:00:00.000Z,Positive
119,1111111111,d***6,17,Love the dryer !!!,2024-09-16T07:00:00.000Z,Positive
120,1111111111,s***1,199,Nice item. Very pleased. ,2024-08-26T07:00:00.000Z,Positive
121,1111111111,t***d,3569,Good! â¤ï¸,2024-07-29T07:00:00.000Z,Positive
122,1111111111,i***_,157,"Fast shipping, thank you!",2024-05-20T07:00:00.000Z,Positive
123,1111111111,h***c,15,good,2024-05-20T07:00:00.000Z,Positive
124,1111111111,k***7,2,Timely shipping!!! Product is exactly as described!!!,2024-05-06T07:00:00.000Z,Positive
125,1111111111,t***e,2081,Very good quality ,2024-04-29T07:00:00.000Z,Positive
126,1111111111,8***s,623,THANKS!,2024-04-29T07:00:00.000Z,Positive
127,1111111111,h***i,13,"Quick delivery, item is described, very positive experience",2024-04-29T07:00:00.000Z,Positive
128,1111111111,1***1,371,As described - thanks,2024-04-15T07:00:00.000Z,Positive
129,1111111111,o***h,57,Exactly as described. Thank you,2024-04-15T07:00:00.000Z,Positive
130,1111111111,l***a,828,Great seller and fast shipping.,2024-04-15T07:00:00.000Z,Positive
131,1111111111,4***4,20,Shipped on time and fit perfectly!,2024-04-08T07:00:00.000Z,Positive
132,1111111111,j***m,29,"Itâs beautiful. More updated than my old one. Very fast shipping. Canât say enough how easy and fast the seller confirmed my order and shipped it. 
Thank you so very much
Julia",2024-04-01T07:00:00.000Z,Positive
133,1111111111,e***t,277,Super fast shipping! Product exactly as described.  Will buy from again. Thank you!,2024-03-11T07:00:00.000Z,Positive
134,1111111111,c***l,37,Just as described.,2024-03-04T07:00:00.000Z,Positive
135,1111111111,r***7,6,"Item BNIB as described, fast shipping! ",2024-02-26T07:00:00.000Z,Positive
136,363981084124,o***b,122,Best purchase ever! Shipping was super fast too A++++++++++++++++++++,2024-10-14T07:00:00.000Z,Positive
137,363981084124,l***v,1,The item was exactly as described ,2024-08-26T07:00:00.000Z,Positive
138,363981084124,o***q,371,Works well! It's like description.  Original Product. ,2024-08-12T07:00:00.000Z,Positive
139,363981084124,s***r,54,Shipped quickly. Clean and as was described ,2024-05-20T07:00:00.000Z,Positive
140,363981084124,n***n,524,"Great, thanks!",2024-04-08T07:00:00.000Z,Positive
141,363981084124,h***e,85,"Perfect product, will get lots of use! Kingdomcomb.com thanks you!",2024-03-04T07:00:00.000Z,Positive
142,363981084124,e***j,2579,Fast shipping and great item. Thank you!,2024-02-26T07:00:00.000Z,Positive
143,363981084124,d***w,75,"Great condition 
As described
Fast shipping ",2024-02-05T07:00:00.000Z,Positive
144,363981084124,i***j,252,"Exactly as described with great shipping times.  Awesome seller, A+++++",2024-01-29T07:00:00.000Z,Positive
