,ItemID,CommentingUser,CommentingUserScore,CommentText,CommentTime,CommentType
77,331504305289,k***d,203,the refurbishment was done well,2024-01-22T07:00:00.000Z,Positive
78,331504305289,n***s,888,AAA+ ,2024-01-15T07:00:00.000Z,Positive
79,331504305289,m***a,585,Good item!,2024-01-08T07:00:00.000Z,Positive
80,331504305289,a***1,503,Fast shipping! Everything is great ,2024-01-08T07:00:00.000Z,Positive
81,331504305289,k***s,2527,Keep returning for more cameras and systems. Great ebayer.,2024-01-08T07:00:00.000Z,Positive
82,331504305289,f***p,97,Great condition and received in a timely manner! Very pleased!,2024-01-01T07:00:00.000Z,Positive
83,331504305289,b***n,4,Looks brand new,2023-12-25T07:00:00.000Z,Positive
84,364704384575,o***e,604,Good seller!,2024-06-10T07:00:00.000Z,Positive
85,156062765997,o***m,2535,Very happy with this item!!  Thank you!!!,2024-03-18T07:00:00.000Z,Positive
86,254856739274,d***7,12,"Fast delivery, well packaged. Item as described. ",2024-01-08T07:00:00.000Z,Positive
87,266284717528,e***u,1029,Good seller,2024-11-04T07:00:00.000Z,Positive
88,1111111111,a***-,19,No sirvio la Dyson y tuve que pagar impuestos por algo que tuve q devolver ,2024-11-18T07:00:00.000Z,Negative
89,314703498616,l***s,101,La piastra non funziona correttamente ,2024-01-08T07:00:00.000Z,Negative
